Date,Baseline,Arizona_11,Arizona_22,Arizona_23,Arizona_31,Arizona_32,Arizona_33,Arizona_31_33,Arizona_42,Arizona_44,Arizona_45,Arizona_44_45,Arizona_48,Arizona_49,Arizona_48_49,Arizona_51,Arizona_52,Arizona_53,Arizona_54,Arizona_55,Arizona_56,Arizona_61,Arizona_62,Arizona_71,Arizona_72,Arizona_81,Arizona_92,Arizona_Total,MARICOPA_11,MARICOPA_22,MARICOPA_23,MARICOPA_31,MARICOPA_32,MARICOPA_33,MARICOPA_31_33,MARICOPA_42,MARICOPA_44,MARICOPA_45,MARICOPA_44_45,MARICOPA_48,MARICOPA_49,MARICOPA_48_49,MARICOPA_51,MARICOPA_52,MARICOPA_53,MARICOPA_54,MARICOPA_55,MARICOPA_56,MARICOPA_61,MARICOPA_62,MARICOPA_71,MARICOPA_72,MARICOPA_81,MARICOPA_92,MARICOPA_Total,PINAL_11,PINAL_22,PINAL_23,PINAL_31,PINAL_32,PINAL_33,PINAL_31_33,PINAL_42,PINAL_44,PINAL_45,PINAL_44_45,PINAL_48,PINAL_49,PINAL_48_49,PINAL_51,PINAL_52,PINAL_53,PINAL_54,PINAL_56,PINAL_61,PINAL_62,PINAL_71,PINAL_72,PINAL_81,PINAL_92,PINAL_Total,Auto,Electronics,HomeImprovement,Grocery,Gas,GeneralMerch,Hotels,Restaurants
5/11/2020,1,0.785602504,0.159035377,0.742509804,0.551218853,0.657619739,0.721358664,0.618075191,0.799763298,0.760867162,0.707252868,0.740139811,0.253396063,0.815434247,0.301954744,0.216314724,0.565060096,0.651052704,0.619171886,0.568106312,0.588607595,0.141933536,0.448453621,0.40648924,0.566627103,0.526492324,0.618807667,0.551618533,0.776094276,0.201435811,0.750344389,0.530131004,0.606295059,0.705052669,0.595563377,0.767741311,0.744517879,0.693412915,0.724719659,0.216398689,0.739167986,0.248665073,0.190875532,0.516168578,0.644909939,0.588248215,0.568106312,0.663889498,0.133784392,0.427534959,0.377495191,0.55398396,0.508765497,0.584975292,0.532720934,0.6,0.060333761,0.422297297,0.240793201,0.808988764,0.755555556,0.422932331,0.747232472,0.771340024,0.781956204,0.774904421,0.451822917,1.174262735,0.687992989,0.55006502,0.764087153,0.758931668,0.7025,0.853846154,0.145080212,0.476346754,0.500834884,0.704558841,0.538765154,0.657784011,0.616077482,0.70377949,0.595117895,1.100940182,0.743668653,0.791976885,0.736265282,0.37511973,0.574506642
5/18/2020,1,0.791862285,0.193880803,0.79027451,0.615639138,0.729753266,0.76208981,0.67860509,0.854300611,0.815381215,0.785323908,0.803761024,0.284522624,0.825452076,0.331257564,0.257564362,0.590565583,0.737409426,0.654401531,0.588039867,0.638607595,0.17478925,0.481908121,0.492224659,0.641994003,0.57332936,0.629464438,0.615411051,0.786195286,0.233530405,0.791565116,0.575739932,0.675751714,0.7557579,0.648775066,0.822925743,0.792667283,0.767782098,0.783026686,0.247902581,0.755290053,0.279219568,0.225383196,0.546053886,0.730889455,0.620977485,0.588039867,0.685156764,0.166952645,0.463526355,0.462188023,0.620198323,0.549391422,0.586601614,0.593024802,0.9,0.069319641,0.611486486,0.331444759,0.842696629,0.811111111,0.498120301,0.89298893,0.793595041,0.834861314,0.80745025,0.622395833,1.195710456,0.809815951,0.574772432,0.744552968,0.81304197,0.7875,0.892307692,0.169777506,0.482670295,0.541195554,0.762092119,0.572314632,0.679523142,0.656013018,0.786380597,0.621666568,1.093392849,0.774729794,0.830258266,0.820317017,0.475781377,0.637342793
5/25/2020,1,0.854460094,0.156379475,0.781098039,0.604092106,0.704499274,0.711139896,0.654204629,0.807983879,0.799762914,0.767746747,0.787385425,0.303903465,0.742762544,0.341819782,0.249551634,0.55704064,0.73183118,0.642658316,0.604651163,0.613164557,0.13940651,0.438211071,0.495835946,0.63815722,0.548410562,0.63766981,0.601690481,0.861952862,0.212415541,0.780968528,0.562057254,0.668893969,0.713086949,0.629370629,0.761835608,0.778136761,0.752257188,0.768110935,0.268838892,0.670649201,0.293639441,0.219645293,0.515732694,0.723627929,0.610159253,0.604651163,0.650515238,0.136035489,0.417992715,0.462029797,0.614116079,0.526106089,0.6121849,0.579205416,0.4,0.039794608,0.611486486,0.280453258,0.943820225,0.577777778,0.441729323,0.983394834,0.77136954,0.811211679,0.784746593,0.4453125,1.013404826,0.631025416,0.572171651,0.763335838,0.796662427,0.735,0.823076923,0.121475718,0.452573441,0.524020801,0.732241725,0.516210882,0.66970547,0.628130639,0.746479297,0.613113975,1.064540475,0.770389511,0.819706726,0.796663142,0.500272616,0.627563962
6/1/2020,1,0.840375587,0.153086157,0.889568627,0.663245324,0.777213353,0.786413356,0.7205292,0.899337875,0.84586599,0.786485955,0.822909597,0.367136067,0.848883606,0.408757839,0.27139138,0.652048077,0.755820345,0.703070633,0.681063123,0.72278481,0.1575464,0.515295172,0.538255705,0.668047258,0.58194208,0.694222192,0.63898602,0.803030303,0.225506757,0.896577302,0.612712276,0.717601547,0.791822889,0.686796647,0.897327912,0.823696695,0.76296754,0.800170033,0.322386986,0.78739024,0.351087932,0.251304069,0.601002534,0.739342467,0.661449753,0.681063123,0.792370094,0.155152492,0.493147416,0.503965379,0.643409125,0.559595504,0.667479827,0.614189261,0.2,0.038510911,0.564189189,0.300283286,0.808988764,0.9,0.486842105,0.972324723,0.816942149,0.885021898,0.83980002,0.450520833,1.002680965,0.631025416,0.518855657,0.818181818,0.813812772,0.78,0.742307692,0.13878568,0.52653486,0.553551834,0.749605372,0.52452777,0.701262272,0.659987274,0.769409003,0.659499911,1.044054858,0.792573766,0.928929956,0.778046328,0.534681187,0.655499693
6/8/2020,1,0.9342723,0.159035377,0.896941176,0.673306773,0.784615385,0.77691422,0.725206828,0.906502895,0.850294354,0.812538542,0.835697911,0.397130608,0.803548688,0.432244105,0.289470639,0.619427584,0.781938558,0.714335421,0.714285714,0.71278481,0.163917569,0.518556793,0.58413249,0.69465016,0.591044791,0.680467127,0.658145339,0.882154882,0.234797297,0.905054572,0.612227074,0.729206963,0.780396358,0.686657713,0.895246394,0.827460181,0.793868725,0.814446748,0.35352158,0.713833309,0.375760753,0.268999278,0.570681341,0.772052026,0.666611752,0.714285714,0.756851568,0.163228104,0.498520107,0.550289666,0.669268549,0.56824817,0.645837243,0.634984282,0.3,0.053915276,0.537162162,0.40509915,1.112359551,0.622222222,0.560150376,0.909594096,0.805903188,0.842277372,0.818115871,0.483072917,0.890080429,0.616126205,0.586475943,0.804658152,0.810806644,0.63,0.661538462,0.142544914,0.519971184,0.571728448,0.752055601,0.551029039,0.70687237,0.657144794,0.801847617,0.663182277,1.004485272,0.777117479,0.928722869,0.809409461,0.587833955,0.678431803
6/15/2020,1,1.284820031,0.155742059,0.888470588,0.676750625,0.752685051,0.730282096,0.707997347,0.884144196,0.832472802,0.787039036,0.814908053,0.401779119,0.788437049,0.435185389,0.279433034,0.596173172,0.762623328,0.708463814,0.631229236,0.70556962,0.159478317,0.509446416,0.561469987,0.672014633,0.566752373,0.635797215,0.639918245,1.326599327,0.222761824,0.885132987,0.617467249,0.68770881,0.739510802,0.667623767,0.866395585,0.8071333,0.764864802,0.790758354,0.362252145,0.701885706,0.383215019,0.249498435,0.544146893,0.751800397,0.661504668,0.631229236,0.711905284,0.15954764,0.488692822,0.524612553,0.643864544,0.539250807,0.589478952,0.614872162,0.4,0.028241335,0.570945946,0.433427762,0.707865169,0.555555556,0.5,1.036900369,0.811009445,0.828613139,0.81691991,0.526041667,0.857908847,0.634531113,0.570871261,0.760330579,0.800863298,0.83,0.769230769,0.124797832,0.513887777,0.560898812,0.722558605,0.519453059,0.659186536,0.643824257,0.761735676,0.660568985,0.931599603,0.776894629,0.904385299,0.785859764,0.568028765,0.652429375
6/22/2020,1,0.841940532,0.169552746,0.897019608,0.623674792,0.738896952,0.74884859,0.68174678,0.891757029,0.840402804,0.782225117,0.817911239,0.447549697,0.819763987,0.479708072,0.275122939,0.595871689,0.745150899,0.715161795,0.558139535,0.721265823,0.160878574,0.516056377,0.561013138,0.670922778,0.571041053,0.647543495,0.639993716,0.851851852,0.246199324,0.883543499,0.56438622,0.664497978,0.74022496,0.636363636,0.856423662,0.80932283,0.755221114,0.788363659,0.405052743,0.741183245,0.425799401,0.23886526,0.546707712,0.72879709,0.661285008,0.558139535,0.695023021,0.158820363,0.492398355,0.517167579,0.633667947,0.540245124,0.591918434,0.609013306,0.1,0.048780488,0.557432432,0.402266289,1.078651685,1.133333333,0.639097744,1.016605166,0.79324085,0.812554745,0.799725517,0.544270833,0.769436997,0.617879053,0.483745124,0.758827949,0.810806644,0.76,0.734615385,0.125278664,0.529576563,0.548494824,0.729226057,0.53326755,0.667601683,0.642155278,0.785357487,0.662528954,0.953379049,0.776990136,0.91589338,0.771128833,0.607373897,0.63856562
6/29/2020,1,0.820031299,0.121321577,0.806117647,0.559929772,0.64107402,0.648244099,0.60086571,0.799251511,0.785298465,0.707175783,0.755096141,0.392722952,0.904066559,0.436901749,0.235348568,0.582264743,0.7158028,0.618649965,0.441860465,0.681012658,0.12065182,0.414466759,0.505168728,0.613761171,0.497138354,0.558748425,0.582733895,0.794612795,0.171452703,0.805976476,0.533139253,0.583260067,0.646313158,0.575695827,0.760770646,0.749505144,0.659410829,0.714602329,0.3641081,0.827983302,0.392739421,0.201267956,0.539488381,0.700900698,0.563811093,0.441860465,0.587590441,0.11456664,0.397622228,0.455478663,0.573833048,0.462716669,0.490961406,0.54901662,0.9,0.026957638,0.5,0.365439093,0.629213483,0.8,0.483082707,1.005535055,0.751003542,0.836671533,0.77976669,0.526041667,0.860589812,0.635407537,0.396618986,0.593538693,0.842448067,0.74,0.788461538,0.112777025,0.446329945,0.457134679,0.688820827,0.452072174,0.56802244,0.608833071,0.748405152,0.555680941,0.887199724,0.71870407,0.896940053,0.72093532,0.508141642,0.58329232
7/6/2020,1,0.704225352,0.130564113,0.829098039,0.582483625,0.672133527,0.674150835,0.626278493,0.797396283,0.748854953,0.676278444,0.720796787,0.425471274,1.090415146,0.482920747,0.238009835,0.601881256,0.69053051,0.632393876,0.445182724,0.642151899,0.123279489,0.415362861,0.484667855,0.603992336,0.500037886,0.569847809,0.568261884,0.725589226,0.179054054,0.840097489,0.55730228,0.622999824,0.66523835,0.602602695,0.772630458,0.718962295,0.635297238,0.686550195,0.391597068,1.044623579,0.431903192,0.208249739,0.567303239,0.6795375,0.574409665,0.445182724,0.563692173,0.116789401,0.397015687,0.44521337,0.571261128,0.469980114,0.494464252,0.539729608,0.2,0.071887035,0.496621622,0.345609065,0.943820225,1.044444444,0.563909774,0.942804428,0.705637544,0.763912409,0.725203411,0.3984375,0.815013405,0.534618755,0.407022107,0.625093914,0.779974564,0.655,0.888461538,0.121475718,0.471944289,0.418968561,0.666462481,0.42373837,0.599929874,0.578681924,0.694932595,0.537031538,0.842799845,0.671024636,0.878430483,0.680894065,0.470520623,0.58309798
7/13/2020,1,0.696400626,0.139912886,0.852,0.615841718,0.712481858,0.709700633,0.661849408,0.812494002,0.767121042,0.692855436,0.738409868,0.42202704,1.126920791,0.482928082,0.245472953,0.621678659,0.705933705,0.670972512,0.408637874,0.684177215,0.136756961,0.432068431,0.532672649,0.62455491,0.520076984,0.576929624,0.588515152,0.678451178,0.192778716,0.85832362,0.580397865,0.665904695,0.710765935,0.636734127,0.793058379,0.740887092,0.649525247,0.705493233,0.38494025,1.097164244,0.428900163,0.218561913,0.592121394,0.695150325,0.603679297,0.408637874,0.629686472,0.129836315,0.413564636,0.494094264,0.591312758,0.48808231,0.494151498,0.560053889,0.6,0.088575096,0.550675676,0.305949008,0.91011236,1.066666667,0.535714286,0.918819188,0.713902007,0.780905109,0.736398392,0.384114583,1.016085791,0.590709904,0.416124837,0.6243426,0.802212202,0.7325,0.788461538,0.149495126,0.468822541,0.455751157,0.687430793,0.484493939,0.619915849,0.599434633,0.747472316,0.561382669,0.859986199,0.675290634,0.914443776,0.689931606,0.499550552,0.60271874
